hitid	hittypeid	title	description	keywords	reward	creationtime	assignments	numavailable	numpending	numcomplete	hitstatus	reviewstatus	annotation	assignmentduration	autoapprovaldelay	hitlifetime	viewhit	assignmentid	workerid	assignmentstatus	autoapprovaltime	assignmentaccepttime	assignmentsubmittime	assignmentapprovaltime	assignmentrejecttime	deadline	feedback	reject	Answer.windowWidth	Answer.windowHeight	Answer.browser	Answer.listNumber	Answer.age	Answer.language	Answer.americanenglish	Answer.comments	Response0	List0	ID0	Condition0	Adj0	Context0	Target0	Response1	List1	ID1	Condition1	Adj1	Context1	Target1	Response2	List2	ID2	Condition2	Adj2	Context2	Target2	Response3	List3	ID3	Condition3	Adj3	Context3	Target3	Response4	List4	ID4	Condition4	Adj4	Context4	Target4	Response5	List5	ID5	Condition5	Adj5	Context5	Target5	Response6	List6	ID6	Condition6	Adj6	Context6	Target6	Response7	List7	ID7	Condition7	Adj7	Context7	Target7	Response8	List8	ID8	Condition8	Adj8	Context8	Target8	Response9	List9	ID9	Condition9	Adj9	Context9	Target9	Response10	List10	ID10	Condition10	Adj10	Context10	Target10	Response11	List11	ID11	Condition11	Adj11	Context11	Target11	Response12	List12	ID12	Condition12	Adj12	Context12	Target12	Response13	List13	ID13	Condition13	Adj13	Context13	Target13
3JU8CV4BRLDFW7J8HZ6886SMJT5POE	3VUPA8U9XY0AOUHPYF3G04X43HPFX5	Language experiment	Read sentences and answer questions about them	language annotation	$0.45	Mon Aug 25 14:29:24 CEST 2014	270	0	0	270	Reviewable	NotReviewed	1 condition	1800	60000	Thu Aug 28 14:29:24 CEST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3JU8CV4BRLDFW7J8HZ6886SMJT5POE	3KV0LJBBH2MFU1C57D0MAHYFYBFMR5	A3N83HEY2OB1NA	Approved	Tue Aug 26 14:43:15 CEST 2014	Mon Aug 25 22:00:54 CEST 2014	Mon Aug 25 22:03:15 CEST 2014	Mon Aug 25 23:06:53 CEST 2014					1299	600	"""Firefox"""	11	"""26"""	"""english"""	"""Yes"""	""""""	5	12	24-brave-CxC	CxC	brave	Greg_did_two_tours_in_Afghanistan.	He_shared_his_story.	1	filler	filler1No	na	true	Ross_graduated_from_college_yesterday.	He_was_an_excellent_student.	6	12	60-mean-CnC	CnC	mean	Jack_was_watching_a_movie_at_the_theater.	He_kicked_the_seat_in_front_of_him_on_purpose.	2	filler	filler1No	na	true	Claire_was_knitting_a_sweater.	She_was_using_red_yarn.	2	12	51-rude-CnD	CnD	rude	Ann_was_tripped_by_a_little_boy.	She_gave_him_a_friendly_smile.	5	12	40-foolish-CnC	CnC	foolish	Kate's_favorite_shampoo_was_on_sale.	She_bought_fifty_bottles.	1	12	25-lucky-CnD	CnD	lucky	Eve_didn't_hear_her_alarm_clock_this_morning.	She_had_an_important_meeting_at_8am.	3	12	35-wise-CxD	CxD	wise	Paul_was_offered_a_great_promotion.	He_refused.	2	12	1-smart-CnD	CnD	smart	Jane_wanted_to_get_a_good_job.	She_dropped_out_of_high_school.	7	filler	filler2Yes	na	true	Liv_was_having_a_birthday_party.	She_bought_a_cake_for_her_party.	5	12	10-stupid-CxC	CxC	stupid	Zack_saw_two_wasps_in_his_drink.	He_took_a_sip.	5	filler	filler1Yes	na	true	Earl_worked_in_London_last_year.	He_was_a_teacher_at_a_private_school.	6	12	18-fortunate-CnC	CnC	fortunate	Sue_had_a_backstage_pass_for_a_Beyonce_concert.	She_got_to_chat_with_Beyonce.	1	12	47-polite-CnD	CnD	polite	Chad_had_insulted_his_wife.	He_laughed_at_her_tears.
3JU8CV4BRLDFW7J8HZ6886SMJT5POE	3VUPA8U9XY0AOUHPYF3G04X43HPFX5	Language experiment	Read sentences and answer questions about them	language annotation	$0.45	Mon Aug 25 14:29:24 CEST 2014	270	0	0	270	Reviewable	NotReviewed	1 condition	1800	60000	Thu Aug 28 14:29:24 CEST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3JU8CV4BRLDFW7J8HZ6886SMJT5POE	3PJ71Z61R43CUCUUKAH2Z4AIUEE19P	A12UY3W9G57BLI	Approved	Tue Aug 26 14:43:25 CEST 2014	Mon Aug 25 21:59:47 CEST 2014	Mon Aug 25 22:03:25 CEST 2014	Mon Aug 25 23:06:53 CEST 2014					1526	600	"""Chrome"""	10	"""31"""	"""Spanish"""	"""No"""	""""""	3	11	23-brave-CnD	CnD	brave	Greg_wrote_a_controversial_article.	He_used_a_fake_name.	2	11	34-wise-CxD	CxD	wise	Paul_was_in_danger_of_being_laid_off.	He_took_a_vacation.	1	filler	filler1No	na	true	Ross_graduated_from_college_yesterday.	He_was_an_excellent_student.	2	11	27-lucky-CnD	CnD	lucky	Eve_was_attacked_last_night.	She_was_stabbed_in_the_leg.	7	filler	filler2Yes	na	true	Liv_was_having_a_birthday_party.	She_bought_a_cake_for_her_party.	1	11	14-fortunate-CxD	CxD	fortunate	Sue_was_going_through_airport_security.	She_had_a_sharp_knife_in_her_purse.	7	11	57-mean-CxD	CxD	mean	Jack's_customer_asked_him_to_drive_slower.	He_slowed_the_car_down.	2	11	43-polite-CxD	CxD	polite	Chad_was_in_a_meeting_with_his_boss.	He_closed_his_eyes.	1	11	8-stupid-CxD	CxD	stupid	Zack's_girlfriend_was_cheating_on_him.	He_broke_up_with_her.	1	11	3-smart-CnD	CnD	smart	Jane_was_applying_for_a_job._	She_lied_on_her_resume.	1	11	50-rude-CxD	CxD	rude	Ann's_boyfriend_made_fun_of_her_haircut.	She_ignored_him.	5	filler	filler1No	na	true	Claire_was_knitting_a_sweater.	She_was_using_red_yarn.	7	filler	filler1Yes	na	true	Earl_worked_in_London_last_year.	He_was_a_teacher_at_a_private_school.	2	11	40-foolish-CxD	CxD	foolish	Kate_went_to_the_beach.	She_wore_sun_glasses.
3JU8CV4BRLDFW7J8HZ6886SMJT5POE	3VUPA8U9XY0AOUHPYF3G04X43HPFX5	Language experiment	Read sentences and answer questions about them	language annotation	$0.45	Mon Aug 25 14:29:24 CEST 2014	270	0	0	270	Reviewable	NotReviewed	1 condition	1800	60000	Thu Aug 28 14:29:24 CEST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3JU8CV4BRLDFW7J8HZ6886SMJT5POE	37W3JXSD669KWEI5PAY3RBT3Z08WY8	A2Y3YA9RPGWO5C	Approved	Tue Aug 26 14:44:07 CEST 2014	Mon Aug 25 21:59:48 CEST 2014	Mon Aug 25 22:04:07 CEST 2014	Mon Aug 25 23:06:53 CEST 2014					1835	600	"""Firefox"""	8	"""45"""	"""English"""	"""Yes"""	"""none"""	7	9	28-lucky-CnC	CnC	lucky	Eve_bought_a_raffle_ticket._	She_won_the_first_prize.	1	filler	filler1No	na	true	Ross_graduated_from_college_yesterday.	He_was_an_excellent_student.	1	9	1-smart-CxD	CxD	smart	Jane's_neighbor_complained_about_the_loud_music.	She_turned_up_the_volume.	7	9	58-mean-CxC	CxC	mean	Jack's_wife_wanted_to_sleep_in.	He_woke_her_up_at_5am.	7	filler	filler1Yes	na	true	Earl_worked_in_London_last_year.	He_was_a_teacher_at_a_private_school.	7	9	12-stupid-CnC	CnC	stupid	Zack_inherited_a_lot_of_money.	He_gambled_it_all_away.	7	filler	filler2Yes	na	true	Liv_was_having_a_birthday_party.	She_bought_a_cake_for_her_party.	1	9	13-fortunate-CxD	CxD	fortunate	Sue_was_riding_on_a_horse.	She_had_a_big_umbrella_with_her.	7	9	44-polite-CxC	CxC	polite	Chad_was_watching_a_theater_play.	He_applauded.	7	9	40-foolish-CxC	CxC	foolish	Kate_was_watching_a_movie.	She_wore_sun_glasses.	1	filler	filler1No	na	true	Claire_was_knitting_a_sweater.	She_was_using_red_yarn.	1	9	54-rude-CxD	CxD	rude	Ann_was_talking_to_a_person_hard_of_hearing.	She_spoke_very_loudly.	1	9	22-brave-CnD	CnD	brave	Greg_saw_a_man_hit_a_dog.	He_walked_away.	7	9	36-wise-CxC	CxC	wise	Paul_wanted_to_keep_his_excellent_employee_happy.	He_promoted_her.
3JU8CV4BRLDFW7J8HZ6886SMJT5POE	3VUPA8U9XY0AOUHPYF3G04X43HPFX5	Language experiment	Read sentences and answer questions about them	language annotation	$0.45	Mon Aug 25 14:29:24 CEST 2014	270	0	0	270	Reviewable	NotReviewed	1 condition	1800	60000	Thu Aug 28 14:29:24 CEST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3JU8CV4BRLDFW7J8HZ6886SMJT5POE	3LYA37P8IQOXO6VDQ41GVP17RKHBKC	A2X2LOM1N3BM8T	Approved	Tue Aug 26 14:44:41 CEST 2014	Mon Aug 25 22:01:00 CEST 2014	Mon Aug 25 22:04:41 CEST 2014	Mon Aug 25 23:06:54 CEST 2014					1299	600	"""Firefox"""	11	"""23"""	"""English"""	"""Yes"""	""""""	3	12	25-lucky-CnD	CnD	lucky	Eve_didn't_hear_her_alarm_clock_this_morning.	She_had_an_important_meeting_at_8am.	7	filler	filler1Yes	na	true	Earl_worked_in_London_last_year.	He_was_a_teacher_at_a_private_school.	7	12	10-stupid-CxC	CxC	stupid	Zack_saw_two_wasps_in_his_drink.	He_took_a_sip.	1	12	35-wise-CxD	CxD	wise	Paul_was_offered_a_great_promotion.	He_refused.	1	12	47-polite-CnD	CnD	polite	Chad_had_insulted_his_wife.	He_laughed_at_her_tears.	1	12	1-smart-CnD	CnD	smart	Jane_wanted_to_get_a_good_job.	She_dropped_out_of_high_school.	5	12	24-brave-CxC	CxC	brave	Greg_did_two_tours_in_Afghanistan.	He_shared_his_story.	7	filler	filler2Yes	na	true	Liv_was_having_a_birthday_party.	She_bought_a_cake_for_her_party.	7	12	18-fortunate-CnC	CnC	fortunate	Sue_had_a_backstage_pass_for_a_Beyonce_concert.	She_got_to_chat_with_Beyonce.	1	filler	filler1No	na	true	Ross_graduated_from_college_yesterday.	He_was_an_excellent_student.	5	12	40-foolish-CnC	CnC	foolish	Kate's_favorite_shampoo_was_on_sale.	She_bought_fifty_bottles.	7	12	60-mean-CnC	CnC	mean	Jack_was_watching_a_movie_at_the_theater.	He_kicked_the_seat_in_front_of_him_on_purpose.	1	12	51-rude-CnD	CnD	rude	Ann_was_tripped_by_a_little_boy.	She_gave_him_a_friendly_smile.	1	filler	filler1No	na	true	Claire_was_knitting_a_sweater.	She_was_using_red_yarn.
3JU8CV4BRLDFW7J8HZ6886SMJT5POE	3VUPA8U9XY0AOUHPYF3G04X43HPFX5	Language experiment	Read sentences and answer questions about them	language annotation	$0.45	Mon Aug 25 14:29:24 CEST 2014	270	0	0	270	Reviewable	NotReviewed	1 condition	1800	60000	Thu Aug 28 14:29:24 CEST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3JU8CV4BRLDFW7J8HZ6886SMJT5POE	35BLDD71I6Y7MFS5VMVQJGJRYL9VZN	A3J85WP15JFYW0	Approved	Tue Aug 26 14:44:47 CEST 2014	Mon Aug 25 22:00:59 CEST 2014	Mon Aug 25 22:04:47 CEST 2014	Mon Aug 25 23:06:54 CEST 2014					1299	600	"""Chrome"""	10	"""26"""	"""Vietnamese"""	"""Yes"""	""""""	7	11	57-mean-CxD	CxD	mean	Jack's_customer_asked_him_to_drive_slower.	He_slowed_the_car_down.	1	filler	filler1No	na	true	Ross_graduated_from_college_yesterday.	He_was_an_excellent_student.	3	11	14-fortunate-CxD	CxD	fortunate	Sue_was_going_through_airport_security.	She_had_a_sharp_knife_in_her_purse.	3	11	27-lucky-CnD	CnD	lucky	Eve_was_attacked_last_night.	She_was_stabbed_in_the_leg.	7	filler	filler2Yes	na	true	Liv_was_having_a_birthday_party.	She_bought_a_cake_for_her_party.	1	11	43-polite-CxD	CxD	polite	Chad_was_in_a_meeting_with_his_boss.	He_closed_his_eyes.	5	filler	filler1Yes	na	true	Earl_worked_in_London_last_year.	He_was_a_teacher_at_a_private_school.	4	11	3-smart-CnD	CnD	smart	Jane_was_applying_for_a_job._	She_lied_on_her_resume.	2	filler	filler1No	na	true	Claire_was_knitting_a_sweater.	She_was_using_red_yarn.	3	11	40-foolish-CxD	CxD	foolish	Kate_went_to_the_beach.	She_wore_sun_glasses.	2	11	8-stupid-CxD	CxD	stupid	Zack's_girlfriend_was_cheating_on_him.	He_broke_up_with_her.	3	11	50-rude-CxD	CxD	rude	Ann's_boyfriend_made_fun_of_her_haircut.	She_ignored_him.	3	11	23-brave-CnD	CnD	brave	Greg_wrote_a_controversial_article.	He_used_a_fake_name.	2	11	34-wise-CxD	CxD	wise	Paul_was_in_danger_of_being_laid_off.	He_took_a_vacation.
3JU8CV4BRLDFW7J8HZ6886SMJT5POE	3VUPA8U9XY0AOUHPYF3G04X43HPFX5	Language experiment	Read sentences and answer questions about them	language annotation	$0.45	Mon Aug 25 14:29:24 CEST 2014	270	0	0	270	Reviewable	NotReviewed	1 condition	1800	60000	Thu Aug 28 14:29:24 CEST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3JU8CV4BRLDFW7J8HZ6886SMJT5POE	3P59JYT76LL23CL41KMXVNLZGRUT2X	A3MFS69UTW9KL8	Approved	Tue Aug 26 14:45:46 CEST 2014	Mon Aug 25 21:59:29 CEST 2014	Mon Aug 25 22:05:46 CEST 2014	Mon Aug 25 23:06:54 CEST 2014					1464	600	"""Firefox"""	16	"""31"""	"""English"""	"""Yes"""	""""""	1	filler	filler1No	na	true	Ross_graduated_from_college_yesterday.	He_was_an_excellent_student.	7	17	46-polite-CxC	CxC	polite	Chad_was_hanging_out_with_an_unhappy_friend.	He_listened_for_a_long_time.	7	17	37-foolish-CnC	CnC	foolish	Kate_was_working_a_very_stressful_job.	She_ignored_her_health_problems.	7	17	33-wise-CxC	CxC	wise	Paul_went_on_a_hike_in_the_Alps.	He_wore_hiking_boots.	7	filler	filler1Yes	na	true	Earl_worked_in_London_last_year.	He_was_a_teacher_at_a_private_school.	1	17	4-smart-CnD	CnD	smart	Jane_was_baby-sitting_for_her_sister.	She_left_the_baby_unattended.	7	17	22-brave-CxC	CxC	brave	Greg_was_being_attacked_by_five_men.	He_took_them_on.	1	17	13-fortunate-CnD	CnD	fortunate	Sue_was_bitten_by_a_shark.	She_lost_a_leg.	7	17	26-lucky-CxC	CxC	lucky	Eve_sold_her_house_in_a_recession.	She_broke_even.	1	17	7-stupid-CxD	CxD	stupid	Zack_wanted_to_get_a_good_job.	He_went_to_school.	7	filler	filler2Yes	na	true	Liv_was_having_a_birthday_party.	She_bought_a_cake_for_her_party.	1	filler	filler1No	na	true	Claire_was_knitting_a_sweater.	She_was_using_red_yarn.	7	17	56-mean-CxC	CxC	mean	Jack_didn't_like_the_movie_his_wife_was_watching.	He_turned_off_the_movie.	5	17	51-rude-CxC	CxC	rude	Ann_was_eating_pasta_with_her_friends.	She_used_her_fingers.
3JU8CV4BRLDFW7J8HZ6886SMJT5POE	3VUPA8U9XY0AOUHPYF3G04X43HPFX5	Language experiment	Read sentences and answer questions about them	language annotation	$0.45	Mon Aug 25 14:29:24 CEST 2014	270	0	0	270	Reviewable	NotReviewed	1 condition	1800	60000	Thu Aug 28 14:29:24 CEST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3JU8CV4BRLDFW7J8HZ6886SMJT5POE	3YWRV122CS0SP42IH6L8AAK4L5UU8T	A19NDOQYFDB7PO	Approved	Tue Aug 26 14:49:56 CEST 2014	Mon Aug 25 21:58:41 CEST 2014	Mon Aug 25 22:09:56 CEST 2014	Mon Aug 25 23:06:54 CEST 2014					1310	600	"""Chrome"""	11	"""41"""	"""English"""	"""Yes"""	""""""	2	12	25-lucky-CnD	CnD	lucky	Eve_didn't_hear_her_alarm_clock_this_morning.	She_had_an_important_meeting_at_8am.	1	filler	filler1No	na	true	Ross_graduated_from_college_yesterday.	He_was_an_excellent_student.	4	12	35-wise-CxD	CxD	wise	Paul_was_offered_a_great_promotion.	He_refused.	3	filler	filler1Yes	na	true	Earl_worked_in_London_last_year.	He_was_a_teacher_at_a_private_school.	1	12	1-smart-CnD	CnD	smart	Jane_wanted_to_get_a_good_job.	She_dropped_out_of_high_school.	6	12	10-stupid-CxC	CxC	stupid	Zack_saw_two_wasps_in_his_drink.	He_took_a_sip.	5	12	60-mean-CnC	CnC	mean	Jack_was_watching_a_movie_at_the_theater.	He_kicked_the_seat_in_front_of_him_on_purpose.	6	filler	filler2Yes	na	true	Liv_was_having_a_birthday_party.	She_bought_a_cake_for_her_party.	4	12	24-brave-CxC	CxC	brave	Greg_did_two_tours_in_Afghanistan.	He_shared_his_story.	1	filler	filler1No	na	true	Claire_was_knitting_a_sweater.	She_was_using_red_yarn.	7	12	18-fortunate-CnC	CnC	fortunate	Sue_had_a_backstage_pass_for_a_Beyonce_concert.	She_got_to_chat_with_Beyonce.	1	12	47-polite-CnD	CnD	polite	Chad_had_insulted_his_wife.	He_laughed_at_her_tears.	2	12	40-foolish-CnC	CnC	foolish	Kate's_favorite_shampoo_was_on_sale.	She_bought_fifty_bottles.	5	12	51-rude-CnD	CnD	rude	Ann_was_tripped_by_a_little_boy.	She_gave_him_a_friendly_smile.
3JU8CV4BRLDFW7J8HZ6886SMJT5POE	3VUPA8U9XY0AOUHPYF3G04X43HPFX5	Language experiment	Read sentences and answer questions about them	language annotation	$0.45	Mon Aug 25 14:29:24 CEST 2014	270	0	0	270	Reviewable	NotReviewed	1 condition	1800	60000	Thu Aug 28 14:29:24 CEST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3JU8CV4BRLDFW7J8HZ6886SMJT5POE	3MX2NQ3YC9V1JQDBODPSIX9HDXAX5M	A1DX8T0U3UTD0R	Approved	Tue Aug 26 14:51:51 CEST 2014	Mon Aug 25 22:00:40 CEST 2014	Mon Aug 25 22:11:51 CEST 2014	Mon Aug 25 23:06:54 CEST 2014					968	600	"""Firefox"""	8	"""38"""	"""English"""	"""Yes"""	"""I+enjoyed+it.+Some+answers+I+answered+based+on+possible+scenarios.+%22++Was+it+rude+for+jack+to+wake+his+wife+up+at+5am%2C%22+no%2C+not+if+the+house+was+on+fire."""	1	filler	filler1No	na	true	Claire_was_knitting_a_sweater.	She_was_using_red_yarn.	5	9	13-fortunate-CxD	CxD	fortunate	Sue_was_riding_on_a_horse.	She_had_a_big_umbrella_with_her.	5	9	36-wise-CxC	CxC	wise	Paul_wanted_to_keep_his_excellent_employee_happy.	He_promoted_her.	7	9	44-polite-CxC	CxC	polite	Chad_was_watching_a_theater_play.	He_applauded.	7	filler	filler1Yes	na	true	Earl_worked_in_London_last_year.	He_was_a_teacher_at_a_private_school.	7	9	28-lucky-CnC	CnC	lucky	Eve_bought_a_raffle_ticket._	She_won_the_first_prize.	7	9	12-stupid-CnC	CnC	stupid	Zack_inherited_a_lot_of_money.	He_gambled_it_all_away.	1	9	1-smart-CxD	CxD	smart	Jane's_neighbor_complained_about_the_loud_music.	She_turned_up_the_volume.	7	filler	filler2Yes	na	true	Liv_was_having_a_birthday_party.	She_bought_a_cake_for_her_party.	7	9	40-foolish-CxC	CxC	foolish	Kate_was_watching_a_movie.	She_wore_sun_glasses.	1	filler	filler1No	na	true	Ross_graduated_from_college_yesterday.	He_was_an_excellent_student.	1	9	22-brave-CnD	CnD	brave	Greg_saw_a_man_hit_a_dog.	He_walked_away.	1	9	54-rude-CxD	CxD	rude	Ann_was_talking_to_a_person_hard_of_hearing.	She_spoke_very_loudly.	5	9	58-mean-CxC	CxC	mean	Jack's_wife_wanted_to_sleep_in.	He_woke_her_up_at_5am.
3JU8CV4BRLDFW7J8HZ6886SMJT5POE	3VUPA8U9XY0AOUHPYF3G04X43HPFX5	Language experiment	Read sentences and answer questions about them	language annotation	$0.45	Mon Aug 25 14:29:24 CEST 2014	270	0	0	270	Reviewable	NotReviewed	1 condition	1800	60000	Thu Aug 28 14:29:24 CEST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3JU8CV4BRLDFW7J8HZ6886SMJT5POE	3WQQ9FUS6AVDT5TCHF4D5KSGWKP8BS	A23VQ6YY9YM32S	Approved	Tue Aug 26 15:06:05 CEST 2014	Mon Aug 25 22:24:50 CEST 2014	Mon Aug 25 22:26:05 CEST 2014	Mon Aug 25 23:06:54 CEST 2014					1603	600	"""Chrome"""	5	"""29"""	"""English"""	"""Yes"""	""""""	1	filler	filler1No	na	true	Ross_graduated_from_college_yesterday.	He_was_an_excellent_student.	1	6	16-fortunate-CnD	CnD	fortunate	Sue_was_training_to_become_a_dancer.	She_developed_back_problems.	1	6	49-rude-CxD	CxD	rude	Ann's_neighbor_made_an_inappropriate_comment.	She_ignored_him.	7	6	7-stupid-CxC	CxC	stupid	Zack_had_the_measles.	He_went_to_school.	7	6	58-mean-CnC	CnC	mean	Jack_had_a_date_last_Sunday.	He_stood_up_his_date.	7	filler	filler2Yes	na	true	Liv_was_having_a_birthday_party.	She_bought_a_cake_for_her_party.	7	6	27-lucky-CxC	CxC	lucky	Eve_was_a_finalist_in_The_Bachelor.	She_was_chosen.	7	6	38-foolish-CxC	CxC	foolish	Kate_had_a_broken_ankle.	She_went_for_a_run.	1	filler	filler1No	na	true	Claire_was_knitting_a_sweater.	She_was_using_red_yarn.	1	6	6-smart-CxD	CxD	smart	Jane_loves_her_boyfriend.	She_broke_up_with_him.	4	6	21-brave-CnD	CnD	brave	Greg_had_a_traumatic_experience_in_the_war.	He_refused_to_talk_about_what_he_went_through.	1	6	44-polite-CnD	CnD	polite	Chad_met_his_neighbor_for_the_first_time.	He_asked_about_his_income.	7	filler	filler1Yes	na	true	Earl_worked_in_London_last_year.	He_was_a_teacher_at_a_private_school.	7	6	35-wise-CxC	CxC	wise	Paul_was_asked_to_commit_a_crime.	He_refused.
3JU8CV4BRLDFW7J8HZ6886SMJT5POE	3VUPA8U9XY0AOUHPYF3G04X43HPFX5	Language experiment	Read sentences and answer questions about them	language annotation	$0.45	Mon Aug 25 14:29:24 CEST 2014	270	0	0	270	Reviewable	NotReviewed	1 condition	1800	60000	Thu Aug 28 14:29:24 CEST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3JU8CV4BRLDFW7J8HZ6886SMJT5POE	3KIBXJ1WD5VH70KMU9621916YJ1KOQ	A10K8ZSAU26T49	Approved	Tue Aug 26 15:10:56 CEST 2014	Mon Aug 25 22:27:40 CEST 2014	Mon Aug 25 22:30:56 CEST 2014	Mon Aug 25 23:06:54 CEST 2014					1212	600	"""Chrome"""	6	"""49"""	"""English"""	"""Yes"""	"""Thank+you+for+letting+me+take+this+HIT"""	7	7	31-wise-CnC	CnC	wise	Paul_lost_his_wallet_with_his_credit_cards.	He_canceled_the_credit_cards_immediately.	1	filler	filler1No	na	true	Ross_graduated_from_college_yesterday.	He_was_an_excellent_student.	1	7	59-mean-CnD	CnD	mean	Jack_bumped_his_shopping_cart_into_a_woman.	He_apologized_to_her.	1	7	17-fortunate-CxD	CxD	fortunate	Sue_is_allergic_to_pollen.	She_had_a_flower_bouquet.	4	7	24-brave-CnD	CnD	brave	Greg_was_attacked_last_year.	He_cried_during_the_attack.	1	7	45-polite-CnD	CnD	polite	Chad_was_accidentally_tripped_by_a_little_girl.	He_swore_at_her_loudly.	6	7	28-lucky-CxC	CxC	lucky	Eve_has_a_5th_grade_education.	She_got_a_minimum_wage_job.	7	7	41-foolish-CnC	CnC	foolish	Kate's_doctor_told_her_to_lose_weight.	She_ignored_him.	7	filler	filler1Yes	na	true	Earl_worked_in_London_last_year.	He_was_a_teacher_at_a_private_school.	7	filler	filler2Yes	na	true	Liv_was_having_a_birthday_party.	She_bought_a_cake_for_her_party.	5	7	8-stupid-CxC	CxC	stupid	Zack_loves_his_girlfriend.	He_broke_up_with_her.	2	7	5-smart-CxD	CxD	smart	Jane_went_to_a_pizzeria.	She_brought_a_snack.	1	filler	filler1No	na	true	Claire_was_knitting_a_sweater.	She_was_using_red_yarn.	7	7	49-rude-CxC	CxC	rude	Ann's_neighbor_greeted_her.	She_ignored_him.
3JU8CV4BRLDFW7J8HZ6886SMJT5POE	3VUPA8U9XY0AOUHPYF3G04X43HPFX5	Language experiment	Read sentences and answer questions about them	language annotation	$0.45	Mon Aug 25 14:29:24 CEST 2014	270	0	0	270	Reviewable	NotReviewed	1 condition	1800	60000	Thu Aug 28 14:29:24 CEST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3JU8CV4BRLDFW7J8HZ6886SMJT5POE	3WZ36BJEV3HWRPL0KDF8WGO3AXABTK	A1IXKR4EJL9CB5	Approved	Tue Aug 26 15:12:37 CEST 2014	Mon Aug 25 22:31:24 CEST 2014	Mon Aug 25 22:32:37 CEST 2014	Mon Aug 25 23:06:55 CEST 2014					940	600	"""Chrome"""	0	"""27"""	"""english"""	"""Yes"""	""""""	5	1	2-smart-CxD	CxD	smart	Jane_was_prank-calling_people.	She_called_the_police.	4	filler	filler1Yes	na	true	Earl_worked_in_London_last_year.	He_was_a_teacher_at_a_private_school.	5	1	20-brave-CnC	CnC	brave	Greg_witnessed_a_knife_fight.	He_pulled_the_fighters_apart.	4	filler	filler1No	na	true	Ross_graduated_from_college_yesterday.	He_was_an_excellent_student.	4	filler	filler2Yes	na	true	Liv_was_having_a_birthday_party.	She_bought_a_cake_for_her_party.	5	1	55-mean-CxD	CxD	mean	Jack's_wife_is_celebrating_her_birthday_today.	He_baked_a_cake_for_her.	5	1	25-lucky-CxC	CxC	lucky	Eve_thought_she_saw_her_father_drown.	She_was_just_hallucinating.	3	1	11-stupid-CxD	CxD	stupid	Zack_was_at_a_steak_house.	He_ordered_a_steak.	5	1	52-rude-CnD	CnD	rude	Ann_was_standing_in_front_of_her_friend's_door.	She_knocked_gently.	5	filler	filler1No	na	true	Claire_was_knitting_a_sweater.	She_was_using_red_yarn.	3	1	43-polite-CxC	CxC	polite	Chad's_friend_wanted_to_change_her_clothing.	He_closed_his_eyes.	5	1	42-foolish-CnD	CnD	foolish	Kate_took_her_nephew_to_the_playground.	She_brought_water_and_a_snack.	5	1	33-wise-CnD	CnD	wise	Paul_ran_a_marathon_on_Sunday.	He_got_very_drunk_the_night_before.	5	1	15-fortunate-CnC	CnC	fortunate	Sue_was_traveling_in_France.	She_spoke_some_French.
